,DATE,Ask Spread,Bid Spread,Recovery Rate,Default Probability,Mid Spread,Benchmark Rate
268,2016-05-17,32.782,25.782,40,,29.281999999999996,1.77145
269,2016-05-18,32.765,25.765,40,,29.265,1.8582
270,2016-05-19,32.061,25.061,40,,28.561,1.84605
271,2016-05-20,32.087,25.087,40,,28.587000000000003,1.84275
272,2016-05-23,32.102,25.102,40,,28.601999999999997,1.8341
273,2016-05-24,32.09,25.09,40,,28.590000000000003,1.86375
274,2016-05-25,31.422,24.422,40,,27.922,1.8708
275,2016-05-26,31.093,24.093,40,,27.593,1.82905
276,2016-05-27,30.934,23.934,40,,27.434,1.85015
277,2016-05-31,30.808,23.808,40,,27.308,1.8502
278,2016-06-01,30.788,23.788,40,,27.288,1.83805
279,2016-06-02,29.763,22.763,40,,26.263,1.79805
280,2016-06-03,25.51,18.51,40,,22.01,1.70125
281,2016-06-06,29.794,22.794,40,,26.294,1.7358
282,2016-06-07,29.771,22.771,40,,26.271,1.71515
283,2016-06-08,33.271,26.271,40,,29.771,1.70305
284,2016-06-09,37.27,22.27,40,,29.770000000000003,1.6807
285,2016-06-10,35.265,20.265,40,,27.765,1.64295
286,2016-06-13,35.625,28.625,40,,32.125,1.61215
287,2016-06-14,39.599,24.599,40,,32.099,1.61215
288,2016-06-15,39.6,24.6,40,,32.1,1.57455
289,2016-06-16,39.944,24.944,40,,32.444,1.57795
290,2016-06-17,40.267,25.267,40,,32.767,1.61035
291,2016-06-20,39.265,24.265,40,,31.765,1.6774
292,2016-06-21,39.297,24.297,40,,31.796999999999997,1.7085
293,2016-06-22,39.319,24.319,40,,31.819000000000003,1.68605
294,2016-06-23,39.336,24.336,40,,31.836,1.7432
295,2016-06-24,42.832,27.833,40,,35.332499999999996,1.56075
296,2016-06-27,43.532,23.532,40,,33.532,1.44365
297,2016-06-28,40.352,25.352,40,,32.852,1.46385
298,2016-06-29,40.677,25.677,40,,33.177,1.51635
299,2016-06-30,40.84,25.84,40,,33.34,1.47395
300,2016-07-01,40.94,25.94,40,,33.44,1.45515
301,2016-07-05,41.005,26.005,40,,33.505,1.37415
302,2016-07-06,41.005,26.005,40,,33.505,1.37245
303,2016-07-07,41.005,26.005,40,,33.505,1.38415
304,2016-07-11,41.021,26.021,40,,33.521,1.42945
305,2016-07-12,41.17,26.17,40,,33.67,1.50575
306,2016-07-13,40.559,25.559,40,,33.059,1.47175
307,2016-07-14,40.365,25.365,40,,32.865,1.53645
308,2016-07-18,35.687,34.687,40,,35.187,1.58095
309,2016-07-19,42.734,27.734,40,,35.234,1.5569
310,2016-07-20,42.753,27.753,40,,35.253,1.57925
311,2016-07-21,42.754,27.754,40,,35.254,1.55515
312,2016-07-22,42.759,27.759,40,,35.259,1.5654
313,2016-07-25,42.77,27.77,40,,35.27,1.574
314,2016-07-26,42.759,27.759,40,,35.259,1.56195
315,2016-07-28,40.358,25.358,40,,32.858,1.50695
316,2016-07-29,40.295,25.295,40,,32.795,1.44885
317,2016-08-01,40.287,25.287,40,,32.787,1.51885
318,2016-08-02,40.26,25.26,40,,32.76,1.5532
319,2016-08-05,40.319,25.319,40,,32.819,1.58935
320,2016-08-08,36.15,21.15,40,,28.65,1.5911
321,2016-08-09,35.549,20.549,40,,28.049,1.5479
322,2016-08-10,35.35,20.35,40,,27.85,1.51175
323,2016-08-11,35.289,20.289,40,,27.789,1.56015
324,2016-08-12,35.261,20.261,40,,27.761000000000003,1.50925
325,2016-08-15,33.601,18.601,40,,26.101,1.55675
326,2016-08-16,33.031,18.031,40,,25.531,1.57375
327,2016-08-17,32.845,17.845,40,,25.345,1.5474
328,2016-08-18,32.785,17.785,40,,25.284999999999997,1.53305
329,2016-08-22,34.162,19.162,40,,26.662,1.54325
330,2016-08-23,33.894,18.894,40,,26.394,1.54495
331,2016-08-24,33.803,18.803,40,,26.302999999999997,1.56195
332,2016-08-25,33.774,18.774,40,,26.274,1.57735
333,2016-08-29,34.274,19.274,40,,26.774,1.56205
334,2016-08-30,33.933,18.933,40,,26.433,1.56885
335,2016-08-31,33.816,18.816,40,,26.316000000000003,1.57745
336,2016-09-01,33.776,18.776,40,,26.276000000000003,1.5672
337,2016-09-06,34.503,19.503,40,,27.003,1.53485
338,2016-09-07,34.041,19.041,40,,26.540999999999997,1.53485
339,2016-09-08,33.884,18.884,40,,26.384,1.59985
340,2016-09-09,33.829,18.829,40,,26.329,1.67405
341,2016-09-12,33.823,18.823,40,,26.323,1.66545
342,2016-09-13,33.768,18.768,40,,26.268,1.72795
343,2016-09-14,33.759,18.759,40,,26.259,1.69675
344,2016-09-15,33.762,18.763,40,,26.262500000000003,1.6968
345,2016-09-16,33.76,18.76,40,,26.259999999999998,1.69345
346,2016-09-19,33.754,18.754,40,,26.253999999999998,1.7057
347,2016-09-20,36.806,21.806,40,,29.305999999999997,1.69185
348,2016-09-21,37.139,22.139,40,,29.639000000000003,1.6537
349,2016-09-22,37.066,22.066,40,,29.566000000000003,1.61745
350,2016-09-23,37.053,22.053,40,,29.552999999999997,1.61925
351,2016-09-26,37.06,22.06,40,,29.560000000000002,1.58305
352,2016-09-27,37.047,22.047,40,,29.546999999999997,1.55905
353,2016-09-28,37.015,22.015,40,,29.515,1.57105
354,2016-09-29,34.174,19.174,40,,26.674,1.55735
355,2016-09-30,33.619,18.619,40,,26.119,1.597
356,2016-10-03,33.046,18.046,40,,25.546,1.62645
357,2016-10-04,32.848,17.848,40,,25.348,1.689
358,2016-10-05,32.783,17.783,40,,25.283,1.70475
359,2016-10-06,32.762,17.762,40,,25.262,1.73805
360,2016-10-07,32.754,17.754,40,,25.253999999999998,1.7225
361,2016-10-11,33.146,18.146,40,,25.646,1.76645
362,2016-10-13,33.191,18.191,40,,25.691000000000003,1.7455
363,2016-10-14,32.896,17.896,40,,25.396,1.8039
364,2016-10-17,32.14,17.14,40,,24.64,1.7669
365,2016-10-18,31.877,16.877,40,,24.377,1.7388
366,2016-10-19,31.797,16.797,40,,24.297,1.7459
367,2016-10-20,31.764,16.764,40,,24.264,1.75475
368,2016-10-24,32.368,17.368,40,,24.868000000000002,1.7656
369,2016-10-25,31.957,16.957,40,,24.457,1.75685
370,2016-10-26,31.819,16.819,40,,24.319,1.7905
371,2016-10-27,31.774,16.774,40,,24.274,1.8492
372,2016-10-28,31.759,16.759,40,,24.259,1.8477
373,2016-10-31,31.763,16.763,40,,24.263,1.8246
374,2016-11-01,31.769,16.769,40,,24.269,1.8265
375,2016-11-02,35.203,20.203,40,,27.703000000000003,1.7999
376,2016-11-03,36.066,21.066,40,,28.566000000000003,1.80885
377,2016-11-04,36.272,21.272,40,,28.772,1.7771
378,2016-11-07,36.343,21.343,40,,28.843000000000004,1.827
379,2016-11-08,36.331,21.331,40,,28.831000000000003,1.8574
380,2016-11-09,36.333,21.333,40,,28.833,2.06715
381,2016-11-10,36.32,21.32,40,,28.82,2.1369
382,2016-11-14,36.347,21.347,40,,28.847,2.25345
383,2016-11-15,36.325,21.325,40,,28.825000000000003,2.22775
384,2016-11-16,36.342,21.342,40,,28.842,2.21275
385,2016-11-17,36.346,21.346,40,,28.845999999999997,2.2964
386,2016-11-18,36.336,21.336,40,,28.836,2.3467
387,2016-11-21,36.349,21.349,40,,28.848999999999997,2.31275
388,2016-11-22,34.721,19.721,40,,27.220999999999997,2.3128
389,2016-11-23,31.82,21.82,40,,26.82,2.3543
390,2016-11-25,32.081,22.081,40,,27.081000000000003,2.3581
391,2016-11-28,33.667,23.667,40,,28.667,2.3115
392,2016-11-29,36.859,21.859,40,,29.359,2.29185
393,2016-11-30,36.32,21.32,40,,28.82,2.3882
394,2016-12-02,36.239,21.239,40,,28.738999999999997,2.3913
395,2016-12-05,36.342,21.342,40,,28.842,2.4004
396,2016-12-06,36.334,21.334,40,,28.834000000000003,2.39145
397,2016-12-07,36.342,21.342,40,,28.842,2.3419
398,2016-12-08,36.349,21.349,40,,28.848999999999997,2.408
399,2016-12-13,36.23,21.23,40,,28.729999999999997,2.47225
400,2016-12-15,36.232,21.232,40,,28.732,2.60505
401,2016-12-16,36.309,21.309,40,,28.808999999999997,2.5981
402,2016-12-19,36.355,21.355,40,,28.854999999999997,2.5428
403,2016-12-20,36.667,21.667,40,,29.167,2.55955
404,2016-12-21,36.422,21.422,40,,28.921999999999997,2.5375
405,2016-12-22,35.239,20.239,40,,27.738999999999997,2.5524
406,2017-01-04,37.206,22.206,40,,29.706000000000003,2.43995
407,2017-01-05,36.909,21.909,40,,29.409,2.347
408,2017-01-06,36.812,21.812,40,,29.311999999999998,2.42025
409,2017-01-09,36.767,21.767,40,,29.267000000000003,2.3674
410,2017-01-10,36.756,21.756,40,,29.256,2.3766
411,2017-01-11,36.752,21.752,40,,29.252000000000002,2.3694
412,2017-01-12,36.755,21.755,40,,29.255000000000003,2.3604
413,2017-01-13,35.873,20.873,40,,28.372999999999998,2.3973
414,2017-01-17,36.399,21.399,40,,28.899,2.3244
415,2017-01-18,35.976,20.976,40,,28.476,2.4268
416,2017-01-19,35.82,20.82,40,,28.32,2.46925
417,2017-01-20,35.779,20.779,40,,28.279000000000003,2.4659
418,2017-01-23,35.781,20.781,40,,28.281,2.3998
419,2017-01-24,35.769,20.769,40,,28.269,2.4643
420,2017-01-25,37.755,22.755,40,,30.255000000000003,2.5144
421,2017-01-26,38.422,23.422,40,,30.921999999999997,2.5108
422,2017-01-27,38.649,23.649,40,,31.149,2.48525
423,2017-01-30,38.735,23.735,40,,31.235,2.48905
424,2017-01-31,38.747,23.747,40,,31.247,2.4651
425,2017-02-01,38.759,23.759,40,,31.259,2.47635
426,2017-02-02,38.756,23.756,40,,31.256,2.47275
427,2017-02-03,39.688,24.688,40,,32.188,2.4657
428,2017-02-06,38.839,23.839,40,,31.339,2.41595
429,2017-02-07,38.789,23.789,40,,31.289,2.3958
430,2017-02-08,38.768,23.768,40,,31.268,2.33905
431,2017-02-09,38.767,23.767,40,,31.267000000000003,2.3957
432,2017-02-10,38.754,23.754,40,,31.253999999999998,2.4082
433,2017-02-13,39.378,24.378,40,,31.878,2.43495
434,2017-02-14,47.505,38.505,40,,43.005,2.4707
435,2017-02-15,40.0,25.0,40,,32.5,2.4959
436,2017-02-16,37.396,27.396,40,,32.396,2.4458
437,2017-02-17,39.812,24.812,40,,32.312,2.4191
438,2017-02-21,39.633,24.633,40,,32.133,2.4299
439,2017-02-22,39.709,24.709,40,,32.209,2.4138
440,2017-02-23,39.747,24.747,40,,32.247,2.3746
441,2017-02-24,39.759,24.759,40,,32.259,2.31435
442,2017-02-27,39.776,24.776,40,,32.276,2.36585
443,2017-02-28,39.753,24.753,40,,32.253,2.3962
444,2017-03-01,39.758,24.758,40,,32.258,2.4571
445,2017-03-02,39.753,24.753,40,,32.253,2.4806
446,2017-03-03,39.757,24.757,40,,32.257,2.4807
447,2017-03-06,39.774,24.774,40,,32.274,2.4934
448,2017-03-07,45.167,30.167,40,,37.667,2.517
449,2017-03-08,40.065,25.065,40,,32.565,2.55875
450,2017-03-09,39.859,24.859,40,,32.359,2.60805
451,2017-03-10,39.789,24.789,40,,32.289,2.5736
452,2017-03-13,39.786,24.786,40,,32.286,2.6249
453,2017-03-15,36.569,27.569,40,,32.069,2.49935
454,2017-03-16,39.285,24.285,40,,31.784999999999997,2.5357
455,2017-03-17,39.737,24.737,40,,32.237,2.4996
456,2017-03-20,42.818,27.818,40,,35.318,2.46165
457,2017-03-21,40.413,25.413,40,,32.913,2.4148
458,2017-03-22,40.995,25.995,40,,33.495,2.4023
459,2017-03-23,41.107,26.107,40,,33.607,2.4167
460,2017-03-24,41.156,26.156,40,,33.656,2.4168
461,2017-03-27,41.158,26.158,40,,33.658,2.3773
462,2017-03-28,41.121,26.121,40,,33.621,2.4187
463,2017-03-29,41.104,26.104,40,,33.604,2.3792
464,2017-03-30,40.418,25.418,40,,32.918,2.4206
465,2017-03-31,40.927,25.927,40,,33.427,2.3883
466,2017-04-03,40.155,25.155,40,,32.655,2.322
467,2017-04-04,40.638,25.638,40,,33.138,2.3632
468,2017-04-05,40.627,25.627,40,,33.127,2.3381
