,DATE,Ask Spread,Bid Spread,Recovery Rate,Default Probability,Mid Spread,Benchmark Rate
246,2016-03-23,1272.489,1069.915,30.667,59.236,1171.202,8.642
247,2016-03-24,1275.178,1072.253,29.8,58.84,1173.7155,8.684
248,2016-03-29,1286.559,1081.768,30.0,59.174,1184.1635,8.6385
249,2016-03-30,1285.234,1104.518,28.0,58.457,1194.876,8.679
250,2016-03-31,1244.442,1092.962,28.0,57.632,1168.702,8.574
251,2016-04-01,1236.291,1085.834,28.625,57.692,1161.0625,8.4935
252,2016-04-04,1259.074,1105.78,31.8,59.963,1182.4270000000001,8.836
253,2016-04-05,1383.733,1214.62,29.143,62.001,1299.1765,8.985
254,2016-04-06,1364.301,1147.167,25.8,57.065,1255.734,9.0365
255,2016-04-07,1306.991,1198.552,25.667,58.872,1252.7714999999998,9.0105
256,2016-04-08,1297.233,1139.37,28.167,59.082,1218.3015,8.963
257,2016-04-11,1425.784,1198.136,32.8,58.565,1311.96,8.879
258,2016-04-12,1288.295,1083.507,31.8,59.917,1185.901,9.04
259,2016-04-13,1276.997,1171.128,29.8,61.06,1224.0625,9.1875
260,2016-04-14,1298.848,1140.68,32.25,61.153,1219.7640000000001,9.2385
261,2016-04-15,1293.726,1087.956,29.8,58.54,1190.841,8.9425
262,2016-04-18,1239.362,1136.651,28.75,58.266,1188.0065,8.8275
263,2016-04-19,1192.218,1093.313,29.0,56.96,1142.7655,9.024
264,2016-04-20,1197.004,1097.675,32.25,58.791,1147.3395,9.0465
265,2016-04-21,1224.088,1122.523,29.8,58.29,1173.3055,8.6105
266,2016-04-22,1257.802,1153.423,29.0,58.849,1205.6125,8.368
267,2016-04-25,1213.215,1112.485,29.8,57.885,1162.85,8.382
268,2016-04-26,1286.442,1129.584,29.667,59.187,1208.013,8.5375
269,2016-04-27,1311.994,1103.005,30.0,59.327,1207.4995,8.871
270,2016-04-28,1317.915,1132.37,28.0,58.809,1225.1425,8.743
273,2016-05-04,1347.93,1158.155,30.0,60.552,1253.0425,8.4705
274,2016-05-05,1318.416,1157.758,30.0,60.093,1238.087,8.4735
275,2016-05-06,1290.228,1108.788,28.5,58.141,1199.508,8.35
276,2016-05-09,1276.923,1097.278,28.8,57.858,1187.1005,8.2165
277,2016-05-10,1268.141,1113.688,28.75,57.929,1190.9145,7.684
278,2016-05-11,1254.674,1078.121,27.0,56.273,1166.3975,7.3795
279,2016-05-12,1310.748,1102.22,22.5,55.314,1206.484,7.3095
280,2016-05-13,1220.016,1025.376,29.8,54.601,1122.696,7.3515
281,2016-05-16,1194.468,1025.861,30.0,55.904,1110.1645,7.3655
282,2016-05-17,1149.161,986.28,27.8,55.657,1067.7205,7.3025
283,2016-05-18,1106.565,1002.998,32.25,55.196,1054.7815,7.3365
284,2016-05-19,1127.753,988.95,32.25,53.517,1058.3515,7.3295
285,2016-05-20,1123.801,963.805,29.8,53.508,1043.8029999999999,7.429
286,2016-05-23,1101.022,922.892,25.8,47.821,1011.957,7.1475
287,2016-05-24,1101.947,923.636,23.333,48.913,1012.7914999999999,7.18
288,2016-05-25,1010.741,844.423,28.333,48.564,927.582,7.057
289,2016-05-26,995.845,831.416,22.5,45.406,913.6305,7.117
290,2016-05-27,984.446,840.738,22.5,45.35,912.5920000000001,7.1655
291,2016-05-31,1037.785,887.846,25.0,51.056,962.8155,7.181
292,2016-06-01,1024.086,875.742,27.0,48.62,949.914,7.209
293,2016-06-02,994.369,849.358,20.0,44.532,921.8634999999999,7.223
294,2016-06-03,980.778,818.198,25.0,45.832,899.488,7.2345
295,2016-06-06,987.663,824.339,21.667,44.587,906.001,7.2795
296,2016-06-07,958.35,798.617,27.5,46.107,878.4835,7.4175
297,2016-06-08,1001.718,836.59,31.0,49.3,919.154,7.329
